Year (TT),Month (TT),Day (0h TT),MJD (0h TT),X [arcsec],Y [arcsec],s [arcsec]
2036,10,5,64971,731.28924347887100,-8.79475021771400,0.01172007010268
2036,10,6,64972,731.28832228201700,-8.80873224453800,0.01174498352314
2036,10,7,64973,731.29549381450300,-8.83734146851100,0.01179568716640
2036,10,8,64974,731.31635418350300,-8.87655743275600,0.01186488421901
2036,10,9,64975,731.35445495756300,-8.91981422944600,0.01194080883503
2036,10,10,64976,731.41023485702100,-8.95908067503000,0.01200918757926
2036,10,11,64977,731.48049461870700,-8.98648065752400,0.01205613770333
2036,10,12,64978,731.55864036015100,-8.99615518103000,0.01207145921706
2036,10,13,64979,731.63579038335800,-8.98597338652000,0.01205162218372
2036,10,14,64980,731.70268226377200,-8.95862966377700,0.01200164124350
2036,10,15,64981,731.75209020610700,-8.92163735820000,0.01193499365454
2036,10,16,64982,731.78114936470900,-8.88584887625900,0.01187095021966
2036,10,17,64983,731.79268935005100,-8.86255132801900,0.01182942191122
2036,10,18,64984,731.79472220429600,-8.85993173999000,0.01182472929096
2036,10,19,64985,731.79792623715700,-8.88036756347500,0.01186086066642
2036,10,20,64986,731.81208452004700,-8.91987324517700,0.01193055640981
2036,10,21,64987,731.84311501241700,-8.96992814320500,0.01201859819868
2036,10,22,64988,731.89191983095800,-9.02060629791600,0.01210737654089
2036,10,23,64989,731.95512977140700,-9.06345314004400,0.01218197788263
2036,10,24,64990,732.02689047700000,-9.09311354739100,0.01223303470126
2036,10,25,64991,732.10069201307900,-9.10763603776700,0.01225722153035
2036,10,26,64992,732.17067265864900,-9.10794728311700,0.01225629092093
2036,10,27,64993,732.23231770922000,-9.09704619003300,0.01223563350242
2036,10,28,64994,732.28273509310800,-9.07925211684700,0.01220295251002
2036,10,29,64995,732.32073043793700,-9.05961160341800,0.01216722460972
2036,10,30,64996,732.34683696069700,-9.04341586183500,0.01213784818002
2036,10,31,64997,732.36335180329500,-9.03570977015100,0.01212376180263
2036,11,1,64998,732.37432029033900,-9.04067914701400,0.01213233830908
2036,11,2,64999,732.38532220190000,-9.06088037894900,0.01216800496714
2036,11,3,65000,732.40288230610100,-9.09640806549300,0.01223077331492
2036,11,4,65001,732.43338867350300,-9.14426024379200,0.01231514369524
2036,11,5,65002,732.48159542519100,-9.19828836941400,0.01241006333194
2036,11,6,65003,732.54908023842700,-9.25007296654600,0.01250052620838
2036,11,7,65004,732.63325357794500,-9.29075663600400,0.01257085428017
2036,11,8,65005,732.72746765890000,-9.31340322944200,0.01260888479671
2036,11,9,65006,732.82239971991200,-9.31510848093900,0.01260968700489
2036,11,10,65007,732.90837191387800,-9.29809173128600,0.01257744595316
2036,11,11,65008,732.97790157880200,-9.26935476308600,0.01252479036799
2036,11,12,65009,733.02771519487100,-9.23898656967900,0.01246972371525
2036,11,13,65010,733.05965574103700,-9.21758216810900,0.01243101180653
2036,11,14,65011,733.08021441007100,-9.21345850882400,0.01242325420176
2036,11,15,65012,733.09875725751100,-9.23044013362000,0.01245300767487
2036,11,16,65013,733.12490996801900,-9.26691709487400,0.01251718705784
2036,11,17,65014,733.16591943014300,-9.31652666868100,0.01260433856119
2036,11,18,65015,733.22489035640800,-9.37020865642400,0.01269832053420
2036,11,19,65016,733.30044348532600,-9.41882680136600,0.01278295398217
2036,11,20,65017,733.38771147496700,-9.45538700178400,0.01284593182447
2036,11,21,65018,733.48006127697500,-9.47621359480100,0.01288086808541
2036,11,22,65019,733.57080548202500,-9.48101807782900,0.01288738428428
2036,11,23,65020,733.65442154714400,-9.47222935662900,0.01286989786844
2036,11,24,65021,733.72717210538900,-9.45405794448600,0.01283595465259
2036,11,25,65022,733.78727056518900,-9.43162632643300,0.01279469038076
2036,11,26,65023,733.83480910760700,-9.41029621674200,0.01275564308461
2036,11,27,65024,733.87162381467900,-9.39516327695500,0.01272785433032
2036,11,28,65025,733.90117454605000,-9.39060184459700,0.01271904885635
2036,11,29,65026,733.92840200455200,-9.39973435425600,0.01273467841796
2036,11,30,65027,733.95942197523200,-9.42376163127300,0.01277673097400
2036,12,1,65028,734.00085578284400,-9.46121801161000,0.01284242973858
2036,12,2,65029,734.05862885715000,-9.50741954574000,0.01292329654208
2036,12,3,65030,734.13628230539300,-9.55458575757800,0.01300541645949
2036,12,4,65031,734.23325656758700,-9.59312255179800,0.01307174877670
2036,12,5,65032,734.34401329651100,-9.61413272096900,0.01310659122595
2036,12,6,65033,734.45883802967100,-9.61243441747100,0.01310092293142
2036,12,7,65034,734.56644979721300,-9.58873413852900,0.01305623004467
2036,12,8,65035,734.65748376971300,-9.54976322537100,0.01298470001096
2036,12,9,65036,734.72733205335200,-9.50621141645200,0.01290549022820
2036,12,10,65037,734.77721505812200,-9.46942726267800,0.01283881031265
2036,12,11,65038,734.81333490815900,-9.44826616266600,0.01280029961034
2036,12,12,65039,734.84475295888400,-9.44706792671100,0.01279746244190
2036,12,13,65040,734.88086041535200,-9.46508277150500,0.01282871769575
2036,12,14,65041,734.92914720275600,-9.49718552012500,0.01288474628212
2036,12,15,65042,734.99371128485700,-9.53548223590300,0.01295140074147
2036,12,16,65043,735.07471571207000,-9.57132359865300,0.01301329838199
2036,12,17,65044,735.16879078072200,-9.59722970138900,0.01305722270238
2036,12,18,65045,735.27016919993000,-9.60829453511200,0.01307458266318
2036,12,19,65046,735.37216886894700,-9.60280919472700,0.01306248278809
2036,12,20,65047,735.46859469947800,-9.58210430732800,0.01302341519747
2036,12,21,65048,735.55475167233700,-9.54984131673200,0.01296398511315
2036,12,22,65049,735.62796190212200,-9.51107014201900,0.01289323250442
2036,12,23,65050,735.68765391265500,-9.47132448888900,0.01282102672364
2036,12,24,65051,735.73518925429100,-9.43590328700900,0.01275679104101
2036,12,25,65052,735.77359101517600,-9.40934401209800,0.01270856199240
2036,12,26,65053,735.80726260251500,-9.39499925874500,0.01268222656355
2036,12,27,65054,735.84168852216500,-9.39461139416300,0.01268075897424
2036,12,28,65055,735.88301629562900,-9.40781730968300,0.01270334918245
2036,12,29,65056,735.93734013359600,-9.43161651775100,0.01274448966957
2036,12,30,65057,736.00951256592300,-9.46003516041900,0.01279342698242
2036,12,31,65058,736.10150118485800,-9.48445248658800,0.01283478631461
2037,1,1,65059,736.21073137659100,-9.49512392964300,0.01285129651071
2037,1,2,65060,736.32937974661000,-9.48404579172300,0.01282886859912
2037,1,3,65061,736.44570505105200,-9.44833627745000,0.01276257693028
2037,1,4,65062,736.54761983487400,-9.39232112467900,0.01266033660442
2037,1,5,65063,736.62707969181800,-9.32667401901700,0.01254133660902
2037,1,6,65064,736.68293731587200,-9.26467424585500,0.01242932790650
2037,1,7,65065,736.72079286437100,-9.21755951527600,0.01234430149938
2037,1,8,65066,736.75032613649500,-9.19129980933100,0.01229673442473
2037,1,9,65067,736.78183540550100,-9.18581112928100,0.01228623752719
2037,1,10,65068,736.82349417268000,-9.19613268140700,0.01230373538795
2037,1,11,65069,736.87991121658400,-9.21450326523000,0.01233524006450
2037,1,12,65070,736.95186275867300,-9.23247165860800,0.01236564581687
2037,1,13,65071,737.03681145130600,-9.24259481669900,0.01238174518411
2037,1,14,65072,737.12986360751300,-9.23959114798300,0.01237424644938
2037,1,15,65073,737.22492588754300,-9.22094736610300,0.01233881240027
2037,1,16,65074,737.31587620017200,-9.18700243267100,0.01227617783195
2037,1,17,65075,737.39757610210400,-9.14057271048000,0.01219146451559
2037,1,18,65076,737.46659322183100,-9.08624806172900,0.01209292184660
2037,1,19,65077,737.52156942779400,-9.02952363625100,0.01199038111729
2037,1,20,65078,737.56324190119800,-8.97593581557600,0.01189371804343
2037,1,21,65079,737.59420186107500,-8.93033795538400,0.01181156123687
2037,1,22,65080,737.61851411408000,-8.89636190720600,0.01175032716318
2037,1,23,65081,737.64128117887100,-8.87602526524600,0.01171351303436
2037,1,24,65082,737.66816921207300,-8.86942340734900,0.01170114753607
2037,1,25,65083,737.70485228105000,-8.87446160002200,0.01170933054798
2037,1,26,65084,737.75626084614200,-8.88664467843300,0.01172989719343
2037,1,27,65085,737.82551206528000,-8.89910341750900,0.01175051501273
2037,1,28,65086,737.91256196321900,-8.90322430296500,0.01175584448731
2037,1,29,65087,738.01296049181600,-8.89029523779300,0.01173047545744
2037,1,30,65088,738.11753951532300,-8.85428436917600,0.01166384569758
2037,1,31,65089,738.21407634503700,-8.79500849506700,0.01155583977892
2037,2,1,65090,738.29122160823300,-8.71984116198300,0.01141979569238
2037,2,2,65091,738.34316625611000,-8.64208189245600,0.01127956727208
2037,2,3,65092,738.37223359977700,-8.57608011281400,0.01116079196337
2037,2,4,65093,738.38762166471100,-8.53175273684300,0.01108107992064
2037,2,5,65094,738.40124443255800,-8.51160560004000,0.01104470843464
2037,2,6,65095,738.42335227470900,-8.51129260652700,0.01104368186313
2037,2,7,65096,738.45997576362600,-8.52240597226500,0.01106279629055
2037,2,8,65097,738.51249387652000,-8.53556362297000,0.01108521060254
2037,2,9,65098,738.57853465017100,-8.54264943589000,0.01109645592600
2037,2,10,65099,738.65333145081300,-8.53799371595500,0.01108651128819
2037,2,11,65100,738.73101611206500,-8.51875105324700,0.01105043050158
2037,2,12,65101,738.80567757265700,-8.48480295838600,0.01098812919668
2037,2,13,65102,738.87219093065900,-8.43839120762100,0.01090371048274
2037,2,14,65103,738.92684062630600,-8.38356948515200,0.01080448248511
2037,2,15,65104,738.96773498306200,-8.32552381159900,0.01069974866145
2037,2,16,65105,738.99499611234000,-8.26981055868400,0.01059945027835
2037,2,17,65106,739.01070325768900,-8.22157847619700,0.01051277600852
2037,2,18,65107,739.01859610314100,-8.18487268977300,0.01044691359996
2037,2,19,65108,739.02359862055200,-8.16210082634900,0.01040608947741
2037,2,20,65109,739.03123363292800,-8.15368146462900,0.01039093723786
2037,2,21,65110,739.04696939290200,-8.15787116491300,0.01039819553385
2037,2,22,65111,739.07551799063300,-8.17076875294900,0.01042074007286
2037,2,23,65112,739.12006877208800,-8.18650816762100,0.01044796994695
2037,2,24,65113,739.18142379768900,-8.19774157453400,0.01046671708916
2037,2,25,65114,739.25712397941800,-8.19663683619500,0.01046305666642
2037,2,26,65115,739.34090301138900,-8.17659151076000,0.01042536013043
2037,2,27,65116,739.42306393813600,-8.13459474521800,0.01034846743443
2037,2,28,65117,739.49245607229800,-8.07356275354500,0.01023779689513
2037,3,1,65118,739.54016456760400,-8.00316421783000,0.01011077138461
2037,3,2,65119,739.56356042377700,-7.93758367952800,0.00999279629116
2037,3,3,65120,739.56813812169800,-7.89036476631600,0.00990803185877
2037,3,4,65121,739.56543586774000,-7.86897912028800,0.00986968840134
2037,3,5,65122,739.56811236282200,-7.87240292828400,0.00987572702116
2037,3,6,65123,739.58524449248100,-7.89275493814000,0.00991185276365
2037,3,7,65124,739.62019236360700,-7.91924000181800,0.00995863356147
2037,3,8,65125,739.67113866804300,-7.94186051644700,0.00999817149865
2037,3,9,65126,739.73297781310500,-7.95354251051700,0.01001789201904
2037,3,10,65127,739.79927971380500,-7.95071432067500,0.01001153400641
2037,3,11,65128,739.86373257026300,-7.93296644449500,0.00997849364025
2037,3,12,65129,739.92101345010400,-7.90237216851600,0.00992258030066
2037,3,13,65130,739.96726757228700,-7.86277879708300,0.00985074312383
2037,3,14,65131,740.00037246262700,-7.81914661995100,0.00977189639871
2037,3,15,65132,740.02007007704400,-7.77691292835800,0.00969578981860
2037,3,16,65133,740.02797874288300,-7.74134414964500,0.00963184984856
2037,3,17,65134,740.02744936279900,-7.71686305162400,0.00958796903200
2037,3,18,65135,740.02321336766700,-7.70640358181400,0.00956934228010
2037,3,19,65136,740.02081331266800,-7.71089765381600,0.00957754317331
2037,3,20,65137,740.02586491547800,-7.72898439506100,0.00961000783511
2037,3,21,65138,740.04322493876000,-7.75700482311000,0.00966004288182
2037,3,22,65139,740.07615878262200,-7.78932807645900,0.00971744089077
2037,3,23,65140,740.12560967086000,-7.81901445214700,0.00976970755052
2037,3,24,65141,740.18965268480400,-7.83880249314500,0.00980386374467
2037,3,25,65142,740.26325287512800,-7.84244058681100,0.00980884070716
2037,3,26,65143,740.33857192428100,-7.82633304121800,0.00977840224950
2037,3,27,65144,740.40615034634800,-7.79123060738000,0.00971411473328
2037,3,28,65145,740.45717007164800,-7.74332528606900,0.00962724040931
2037,3,29,65146,740.48651664513200,-7.69378451790300,0.00953785425092
2037,3,30,65147,740.49547517210800,-7.65594719179100,0.00946980765712
2037,3,31,65148,740.49225295439700,-7.64064058578300,0.00944235853068
2037,4,1,65149,740.48927280947900,-7.65182061667700,0.00946240196122
2037,4,2,65150,740.49832918324100,-7.68516581464000,0.00952200407010
2037,4,3,65151,740.52634047369400,-7.73041716223200,0.00960264664108
2037,4,4,65152,740.57384217667400,-7.77573860547800,0.00968307547931
2037,4,5,65153,740.63624688891300,-7.81153145759100,0.00974613943778
2037,4,6,65154,740.70637285951200,-7.83228801320900,0.00978208373478
2037,4,7,65155,740.77676219754800,-7.83662965349400,0.00978857299044
2037,4,8,65156,740.84114172852000,-7.82638910290500,0.00976900736875
2037,4,9,65157,740.89507295284400,-7.80549222618500,0.00973050089376
2037,4,10,65158,740.93610734885200,-7.77901064191400,0.00968218684009
2037,4,11,65159,740.96373472319400,-7.75244299613500,0.00963394139845
2037,4,12,65160,740.97927141146500,-7.73114002158400,0.00959535990661
2037,4,13,65161,740.98571313482400,-7.71976966630700,0.00957479420497
2037,4,14,65162,740.98750139259700,-7.72175576287300,0.00957833597593
2037,4,15,65163,740.99011244149800,-7.73870503056500,0.00960878156080
2037,4,16,65164,740.99940023371800,-7.76993435204200,0.00966478696289
2037,4,17,65165,741.02070831554500,-7.81225911036900,0.00974050487106
2037,4,18,65166,741.05786243758100,-7.86019237518800,0.00982597049708
2037,4,19,65167,741.11223914635700,-7.90664837279500,0.00990839755383
2037,4,20,65168,741.18215255779700,-7.94412581940800,0.00997433111286
2037,4,21,65169,741.26276915850800,-7.96620252359000,0.01001234339283
2037,4,22,65170,741.34666984233000,-7.96908597777700,0.01001580420076
2037,4,23,65171,741.42509690474600,-7.95292233024400,0.00998518911750
2037,4,24,65172,741.48983078209100,-7.92249221083900,0.00992926807359
2037,4,25,65173,741.53544605228900,-7.88685181105400,0.00986440213039
2037,4,26,65174,741.56137501267900,-7.85756151966900,0.00981132966198
2037,4,27,65175,741.57288387826200,-7.84555208004200,0.00978954624872
2037,4,28,65176,741.58007698130000,-7.85746131239800,0.00981077146396
2037,4,29,65177,741.59477904722300,-7.89304097299200,0.00987435587404
2037,4,30,65178,741.62643829054100,-7.94514363562900,0.00996731462008
2037,5,1,65179,741.67903047505100,-8.00247578522900,0.01006930419242
2037,5,2,65180,741.75040439521300,-8.05364862694500,0.01015990105386
2037,5,3,65181,741.83396262220000,-8.09049071225600,0.01022453104645
2037,5,4,65182,741.92136215752500,-8.10945195385500,0.01025695602017
2037,5,5,65183,742.00486679051800,-8.11124353777500,0.01025858856998
2037,5,6,65184,742.07871399636900,-8.09957098290300,0.01023618792902
2037,5,7,65185,742.13956593045900,-8.07975697400200,0.01019937631652
2037,5,8,65186,742.18641184175100,-8.05765460227500,0.01015869275608
2037,5,9,65187,742.22026441574800,-8.03890907177400,0.01012427746401
2037,5,10,65188,742.24384433009000,-8.02845263641000,0.01010496893998
2037,5,11,65189,742.26129607591900,-8.03008091363300,0.01010753802890
2037,5,12,65190,742.27786976141600,-8.04600681823900,0.01013587871974
2037,5,13,65191,742.29945142237200,-8.07638469332500,0.01019015263981
2037,5,14,65192,742.33183512275100,-8.11891190800100,0.01026608726176
2037,5,15,65193,742.37971357618100,-8.16871591486000,0.01035480105999
2037,5,16,65194,742.44552011859300,-8.21877429896200,0.01044359228806
2037,5,17,65195,742.52843844469900,-8.26102816987800,0.01051796808190
2037,5,18,65196,742.62400065879900,-8.28810795213600,0.01056475877256
2037,5,19,65197,742.72461076512100,-8.29528173991500,0.01057561165000
2037,5,20,65198,742.82105103740000,-8.28203030607100,0.01054979251035
2037,5,21,65199,742.90466999586500,-8.25267563099000,0.01049526857366
2037,5,22,65200,742.96967768120100,-8.21573787743300,0.01042749810647
2037,5,23,65201,743.01489006711000,-8.18205848951900,0.01036601098102
2037,5,24,65202,743.04436264855600,-8.16207986704600,0.01032950104899
